2019-01-12 03:16:11,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:15:53,b'@MattWelch Also why are we still referring to Asia Argento as a #MeToo victim? She single handedly discredited a mo\xe2\x80\xa6 https://t.co/zQIeW2oGwP'
2019-01-12 03:15:53,"b'RT @tariqnasheed: So how long do you all keep pretending that this #meToo movement is NOT racial?\n\nR. Kelly may be under fire, but Chris Br\xe2\x80\xa6'"
2019-01-12 03:15:51,b'#MeToo Merch - Equality for Women = Prosperity for All: The Disastrous Global Crisis of Gender Inequality -\xe2\x80\xa6 https://t.co/ncWORMqNl5'
2019-01-12 03:15:48,"b'RT @AroundOMedia: ""Real women are classy, strong, independent, loyal, lovable and one thing about them is they know they deserve better"". h\xe2\x80\xa6'"
2019-01-12 03:15:29,b'2019 proving that #MeToo just beginning https://t.co/Z8Tlfk6e18'
2019-01-12 03:15:23,"b'@MSNBC Two female police officers were murdered in the past 24 hours. No mention, no outrage,  no #metoo https://t.co/4AlQsk8sfv'"
2019-01-12 03:15:21,"b'RT @tariqnasheed: So how long do you all keep pretending that this #meToo movement is NOT racial?\n\nR. Kelly may be under fire, but Chris Br\xe2\x80\xa6'"
2019-01-12 03:15:17,"b""'Breaking the Silence' gives voice to untold #MeToo stories https://t.co/B1EswcbBg7 https://t.co/wsHP4Mowtb"""
2019-01-12 03:15:16,"b'RT @tariqnasheed: So how long do you all keep pretending that this #meToo movement is NOT racial?\n\nR. Kelly may be under fire, but Chris Br\xe2\x80\xa6'"
2019-01-12 03:15:11,b'RT @SexnerdsVanessa: Brendan Fraser\xe2\x80\x99s #MeToo Story Is Why More Male Victims Don\xe2\x80\x99t Speak Out\n\n\xe2\x80\x9cAlthough it was concluded that Mr. Berk inapp\xe2\x80\xa6'
2019-01-12 03:14:59,b'RT @SelmaJaffa48: @cjsienna55 @swilkinsonbc @georgegalloway @jeremycorbyn @EmmaWatson @codepink @SocialistVoice @AntiRacismDay @ifamericans\xe2\x80\xa6'
2019-01-12 03:14:31,"b'RT @CTVNewsNorthern: North Bay university joins the @whiteribbon campaign, a global effort to end violence against women and girls. @Britta\xe2\x80\xa6'"
2019-01-12 03:14:25,b'RT @Rudoxxx: Up until #metoo or #Timesup what we had was a culture that allowed rich men to go around unbound and unchecked. White men and\xe2\x80\xa6'
2019-01-12 03:14:18,"b""RT @IndiaMRARaja: @TajinderBagga @RahulGandhi Real govt brings #MensCommission\nIt's time India has one in the age of #MeToo to protect them\xe2\x80\xa6"""
2019-01-12 03:14:17,"b'But, yeah, #MeToo is a total over-reaction and totally unnecessary...  #GenderEquity is so accomplished already! https://t.co/jvYUifjHPo'"
2019-01-12 03:14:15,b'RT @RituG15: #PMInAgra #wednesdaythoughts #Megha #BellBottom #Brexit #MADETOUGH #TrumpAddress #France @cnnbrk #XUV300\nWomen misusing rape l\xe2\x80\xa6'
2019-01-12 03:14:06,"b""RT @Quillette: New from @CathyYoung63: J.D. Salinger's posthumous #MeToo-ing by Joyce Maynard. https://t.co/V0PmuSTIOW"""
2019-01-12 03:14:05,b'2019 proving that #MeToo just beginning https://t.co/Df2GUUHpXT'
2019-01-12 03:13:31,"b""RT @ShubhangaP: Important piece by @Hafsa_Khawaja on why #Pakistan hasn't seen a vibrant #MeToo movement: https://t.co/ewuS09B3FB @Himalist\xe2\x80\xa6"""
2019-01-12 03:13:27,b'RT @ExAmish101: Looking for sexual assault survivors who were intimidated or silenced by their church to participate in a TV Series about s\xe2\x80\xa6'
2019-01-12 03:13:26,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:13:17,"b'""Real women are classy, strong, independent, loyal, lovable and one thing about them is they know they deserve bett\xe2\x80\xa6 https://t.co/X5V0ydC4a2'"
2019-01-12 03:13:12,b'What are some of the many benefits of changing and improving societies so that girls and women can live safely?\xe2\x80\xa6 https://t.co/a0RslDnfHL'
2019-01-12 03:13:09,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:12:53,"b'RT @CHSommers: Journalist Tour\xc3\xa9 , who has been active deploring the \xe2\x80\x9cpatriarchy\xe2\x80\x9d and calling out #MeToo predators, now Accused Of Workplace\xe2\x80\xa6'"
2019-01-12 03:12:50,"b'RT @tariqnasheed: So how long do you all keep pretending that this #meToo movement is NOT racial?\n\nR. Kelly may be under fire, but Chris Br\xe2\x80\xa6'"
2019-01-12 03:12:31,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:12:13,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:12:13,"b'RT @BringItBooker: Last week, #CyntoiaBrown was finally granted clemency by TN Governor Haslam after years in prison. Thank you to @Alyssa_\xe2\x80\xa6'"
2019-01-12 03:11:50,b'RT @sfpelosi: Pet peeve: people who proclaim themselves #metoo allies without owning their sh*t first. \n\nWe can\xe2\x80\x99t have necessary conversati\xe2\x80\xa6'
2019-01-12 03:11:33,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:11:10,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:11:04,b'The history of sailing - WTF fun fact #education #giveaway #quote #LifeChangingTipsForStudents #inspiration #life\xe2\x80\xa6 https://t.co/eIJSC6Qg5p'
2019-01-12 03:11:00,b'RT @ObtainingBliss: Read these Warning Signs to Look for in Your Relationship. #domesticviolence #metoo https://t.co/8CHMGM4F7S'
2019-01-12 03:10:52,"b""RT @TalbertSwan: Here's part 2 of 16 women giving their account of being sexually abused by the most powerful sexual predator in the world,\xe2\x80\xa6"""
2019-01-12 03:10:49,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:10:41,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:10:31,"b'RT @CountConservato: 10. Remember, this happened right after the #HarveyWeinstein scandals were unfolding and the #Metoo  movement was ramp\xe2\x80\xa6'"
2019-01-12 03:10:30,"b'OK folks heads up the whole @Disney @captainmarvel thing is going to be a train wreck... Think 2011 Green Lantern,\xe2\x80\xa6 https://t.co/VklqIHKHlU'"
2019-01-12 03:10:20,b'@gdownz @CuomoPrimeTime @ChrisCuomo @AshaRangappa_ @jim_schultz Thankfully you weren\xe2\x80\x99t around for Clinton impeachment #MeToo'
2019-01-12 03:10:03,b'RT @S_L_Alexander: R. Kelly and the Complexities of Race in the #MeToo Era by @jelani9 via @NewYorker https://t.co/8JFb52wxE9'
2019-01-12 03:10:01,"b'RT @SenLeiladeLima: Duterte is, after all, the instigator of thousands of extra-judicial killings and crass misogyny. He has undermined and\xe2\x80\xa6'"
2019-01-12 03:09:52,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:09:28,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:09:26,b'I will never get jiggly with the idea of a work husband/wife. In the #Metoo era? No thanks... sounds problematic to\xe2\x80\xa6 https://t.co/UggqlW3DAl'
2019-01-12 03:09:25,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:09:17,"b""RT @TalbertSwan: Here's part 2 of 16 women giving their account of being sexually abused by the most powerful sexual predator in the world,\xe2\x80\xa6"""
2019-01-12 03:09:15,b'Up until #metoo or #Timesup what we had was a culture that allowed rich men to go around unbound and unchecked. Whi\xe2\x80\xa6 https://t.co/MW21IxhpDk'
2019-01-12 03:09:06,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:09:02,"b'RT @CHSommers: Journalist Tour\xc3\xa9 , who has been active deploring the \xe2\x80\x9cpatriarchy\xe2\x80\x9d and calling out #MeToo predators, now Accused Of Workplace\xe2\x80\xa6'"
2019-01-12 03:08:56,"b'Duterte is, after all, the instigator of thousands of extra-judicial killings and crass misogyny. He has undermined\xe2\x80\xa6 https://t.co/2KtvirsIsK'"
2019-01-12 03:08:47,b'RT @harrislynn: \xe2\x80\x9c...one of the most overlooked yet effective ways to create social change is to just believe the stories that girls and you\xe2\x80\xa6'
2019-01-12 03:08:39,b'RT @gxldpevrls: so #MeToo started because of a black male predator? https://t.co/7E8glRzAjs'
2019-01-12 03:08:38,"b'RT @tariqnasheed: So how long do you all keep pretending that this #meToo movement is NOT racial?\n\nR. Kelly may be under fire, but Chris Br\xe2\x80\xa6'"
2019-01-12 03:08:28,b'#MeToo has not yet much altered the science profession.  We need to reconsider how we regard abusive male scientist\xe2\x80\xa6 https://t.co/G1AC6D91ox'
2019-01-12 03:08:07,b'RT @NottaLemming: If the next Supreme Court nominee is a woman -\nCan she survive the misogynist NeoCommies\nWill the NeoCommies try to UTTER\xe2\x80\xa6'
2019-01-12 03:08:01,b'Predation: Stories of Stolen Childhoods via @crwriter1 #MeToo  https://t.co/edr0AMp99o #mindfulspark'
2019-01-12 03:08:01,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:07:52,b'RT @ExAmish101: Looking for sexual assault survivors who were intimidated or silenced by their church to participate in a TV Series about s\xe2\x80\xa6'
2019-01-12 03:07:50,b'RT @MESSYOFFSET: THIS IS DISGUSTING!!! NICKI MINAJ GIVING A 13-YEAR-OLD A LAP DANCE!! #MeToo https://t.co/yOFUg340aU'
2019-01-12 03:07:49,b'US immigration authorities approved thousands of child brides: Government data reveals US Immigration issued visas\xe2\x80\xa6 https://t.co/7EAD5ct6pR'
2019-01-12 03:07:46,"b'So far, 2019 is proving the #MeToo fight is just beginning - https://t.co/exCckaqhOZ https://t.co/7b8VAcxUas'"
2019-01-12 03:07:42,b'RT @ParthKu28613568: Stop this liar #TanushreeDutta from running away!Put her into court and make her prove it!Or else punish her! #NanaPat\xe2\x80\xa6'
2019-01-12 03:07:36,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:06:55,"b'RT @mega2e: It seems that #MeToo has finally returned to black girls...Now we have to make sure that it does not leave."" https://t.co/hPrgo\xe2\x80\xa6'"
2019-01-12 03:06:51,"b'RT @nytopinion: Even today, as #MeToo continues to dominate headlines, black girls have been invisible in the movement, write @salamishah a\xe2\x80\xa6'"
2019-01-12 03:06:50,b'RT @NYWomensFdn: Our 2018 gala honoree @Alyssa_Milano continues to fight for change with the #MeToo movement and standing up for women of c\xe2\x80\xa6'
2019-01-12 03:06:49,b'@theskindoctor13 Bhakt waiting #raga to come india....\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82#metoo https://t.co/vWrOLCSxEy'
2019-01-12 03:06:47,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:06:36,b'so #MeToo started because of a black male predator? https://t.co/7E8glRzAjs'
2019-01-12 03:06:14,b'Fabulous!! OMG must watch!.#nhpolitics #MeToo #TimesUp #women #uspolitics https://t.co/X209k4GhpF'
2019-01-12 03:05:58,"b'@LadyJustice_SMH @Ariesgirl401 @GodelieveTT @AngrierWHStaff Tragic long time, close following. He talks about his w\xe2\x80\xa6 https://t.co/xnaCFiBIbq'"
2019-01-12 03:05:55,b'@RoylesLeslie @RepAdamSchiff @AnOpenSecret @latimes @AdamSchiff @RepAdamSchiff should be Investigated and Locked Up\xe2\x80\xa6 https://t.co/5i2b5UmASd'
2019-01-12 03:05:29,b'@alapiano Thanks for the link. If people act professionally then they do not need to worry about #metoo'
2019-01-12 03:04:59,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:04:58,"b'RT @realDailyWire: Heather Mac Donald (@HMDatMI), author of the new book, ""The Diversity Delusion,"" joins @BenShapiro to discuss the #metoo\xe2\x80\xa6'"
2019-01-12 03:04:47,b'RT @MAWorkplaceBill: @epflcswccm @SabadosaMA @ib505a @MikeConnollyMA @VoteRussell @NikaElugardo @Kearney4Rep @TamiGouveiaMA @mariarobinsonM\xe2\x80\xa6'
2019-01-12 03:04:37,"b'@miranda_maybe us little laydees, huh? too dumb to see how #MeToo is a conspiracy (probably of a particular religio\xe2\x80\xa6 https://t.co/58IJQNM89T'"
2019-01-12 03:04:35,"b""RT @Quillette: New from @CathyYoung63: J.D. Salinger's posthumous #MeToo-ing by Joyce Maynard. https://t.co/V0PmuSTIOW"""
2019-01-12 03:04:27,"b""RT @TalbertSwan: Here's part 2 of 16 women giving their account of being sexually abused by the most powerful sexual predator in the world,\xe2\x80\xa6"""
2019-01-12 03:04:09,b'Watch Talkie 1 with @alexandra_maac on her journey to recovery (part 1):\n\nhttps://t.co/AFD56oi89k\n\n#RoadtPoss\xe2\x80\xa6 https://t.co/lxIfTfzCak'
2019-01-12 03:04:05,"b'RT @realDailyWire: Heather Mac Donald (@HMDatMI), author of the new book, ""The Diversity Delusion,"" joins @BenShapiro to discuss the #metoo\xe2\x80\xa6'"
2019-01-12 03:04:01,b'@MsMissTee1 @ALongWalkHome @dreamhampton @lifetimetv @dreamhampton I got this kind of Warren Jeffs feeling about R\xe2\x80\xa6 https://t.co/PYnNTVZf8Q'
2019-01-12 03:03:49,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:03:45,b'RT @CAwkward: Now accepting crisis communications consulting gigs for women performers &amp; other creatives who have worked with or been frien\xe2\x80\xa6'
2019-01-12 03:03:42,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:03:31,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:03:26,b'@AnOpenSecret @latimes @AdamSchiff @RepAdamSchiff should be Investigated and Locked Up! #MeToo #MeTooMovement https://t.co/GevEUjVewt'
2019-01-12 03:03:25,"b""Cuomo should skip #MeToo jokes and support hearings on Albany's sexual harassment culture - The Journal News |\xe2\x80\xa6 https://t.co/fNES5tm3Zd"""
2019-01-12 03:02:54,b'@RollingStone too many women telling the same story for it not to be true\n\nbelieve the victims\n\n#metoo'
2019-01-12 03:02:42,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:02:40,"b'RT @rgay: And if you want to support your friend, fine, but you can do that and not dismiss #MeToo or diminish what he already acknowledged\xe2\x80\xa6'"
2019-01-12 03:02:36,b'@KathyNole1 @LynnePatton @mthead141 @KatrinaPierson @trumps_feed You should be ashamed of yourself. The Democrats a\xe2\x80\xa6 https://t.co/Hibxj292U3'
2019-01-12 03:02:27,"b'RT @CHSommers: Journalist Tour\xc3\xa9 , who has been active deploring the \xe2\x80\x9cpatriarchy\xe2\x80\x9d and calling out #MeToo predators, now Accused Of Workplace\xe2\x80\xa6'"
2019-01-12 03:02:26,b'RT @RealTrumpLady: Watch as @billmaher and @ConanOBrien defend rapist #BillClinton and trash the victim. Anyone can see this is utter hypoc\xe2\x80\xa6'
2019-01-12 03:02:19,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:02:03,"b""Maybe you're still scratching your head about how a man killing a female on bicycle is related to the #metoo moveme\xe2\x80\xa6 https://t.co/h4CZh4uJit"""
2019-01-12 03:02:00,"b""RT @TalbertSwan: Here's part 2 of 16 women giving their account of being sexually abused by the most powerful sexual predator in the world,\xe2\x80\xa6"""
2019-01-12 03:01:54,"b'""Didn\'t the #metoo founder get hit for a 12 year old boy.....Man Please the pot calling the kettle black.""'"
2019-01-12 03:01:33,b'RT @CAwkward: Now accepting crisis communications consulting gigs for women performers &amp; other creatives who have worked with or been frien\xe2\x80\xa6'
2019-01-12 03:01:24,"b'RT @ChrisStigall: And to think, it\xe2\x80\x99s almost guaranteed in the #MeToo era she would still be in the 9pm slot at Fox had she not made this di\xe2\x80\xa6'"
2019-01-12 03:01:05,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:01:00,b'#MeToo could see most trying tests yet in 2019\n\nhttps://t.co/KJ9AIeDhKK'
2019-01-12 03:00:53,"b'Alexander Hamilton is trending, You know what that means. #MeToo'"
2019-01-12 03:00:45,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:00:40,b'RT @CAwkward: Now accepting crisis communications consulting gigs for women performers &amp; other creatives who have worked with or been frien\xe2\x80\xa6'
2019-01-12 03:00:37,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:00:35,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:00:27,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 03:00:23,"b""New from @CathyYoung63: J.D. Salinger's posthumous #MeToo-ing by Joyce Maynard. https://t.co/V0PmuSTIOW"""
2019-01-12 03:00:23,b'This #MeToo is even more dangerous! https://t.co/DoG4dwpswy'
2019-01-12 03:00:13,"b'Rep. David Byrd, R-Waynesboro, has been assigned by newly-elected House Speaker Glen Casada, R-Franklin, to lead th\xe2\x80\xa6 https://t.co/KLenpURpNQ'"
2019-01-12 03:00:06,b'#MeToo Moment again !!!!!!!!!!!!!!!!!!!!!! https://t.co/5bhNMtmCEd'
2019-01-12 03:00:04,b'The role of employers in the post #MeToo era https://t.co/P5wrJAllol https://t.co/u3OBVtCERB'
2019-01-12 02:59:52,b'https://t.co/nMvzfzourx\nthis is me and my friends petition and we need your help #gay #queer #equalrights\xe2\x80\xa6 https://t.co/XMo9FakM9Q'
2019-01-12 02:59:43,"b""RT @TalbertSwan: Here's part 2 of 16 women giving their account of being sexually abused by the most powerful sexual predator in the world,\xe2\x80\xa6"""
2019-01-12 02:58:51,"b'RT @VanLathan: Here\xe2\x80\x99s @FreddieGibbs, a man who was arrested, then exonerated of a sex crime explaining how his experience hasn\xe2\x80\x99t soured him\xe2\x80\xa6'"
2019-01-12 02:58:38,b'RT @VanityFair: The #MeToo conversation is also beginning to shine a light on problematic practices behind the scenes\xe2\x80\x94like the haphazard wa\xe2\x80\xa6'
2019-01-12 02:58:07,b'@SamCaitEyes That one. \xe2\x80\x9cI want you I can scarcely breath\xe2\x80\x9d. \xe2\x80\x9cDo you want me?\xe2\x80\x9d  In the days of #MeToo all a man has t\xe2\x80\xa6 https://t.co/EUVDxtGhSx'
2019-01-12 02:58:01,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 02:57:47,"b'RT @CHSommers: Journalist Tour\xc3\xa9 , who has been active deploring the \xe2\x80\x9cpatriarchy\xe2\x80\x9d and calling out #MeToo predators, now Accused Of Workplace\xe2\x80\xa6'"
2019-01-12 02:57:30,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 02:57:25,b'RT @QueenMab87: We\xe2\x80\x99re not using #MeToo and harassment as a political tool against bernie. The culture of misogyny and harassment in his cam\xe2\x80\xa6'
2019-01-12 02:57:23,b'RT @RituG15: #PettaReview #INDvAUS #GrownIsh #ChicagoMed #TheUndateables \n\n#Metoo has destroyed credibility of female gender &amp; shattered ol\xe2\x80\xa6'
2019-01-12 02:57:22,b'RT @newskiesawait: #CraigMcLachlan 2charges of assault show why #MeToo laws are so important to implement nationally. Our litigation laws s\xe2\x80\xa6'
2019-01-12 02:57:02,"b'Teenage girl #Anjana murdered, mutilated, by family for eloping with boyfriend, Indian police say \xf0\x9f\x98\xb1\xf0\x9f\x92\x94 Fox News\xe2\x80\xa6 https://t.co/hRhuHxx2Fe'"
2019-01-12 02:56:58,b'@TrumpsWolf10 @SoCalEdgyGal @Alyssa_Milano @realDonaldTrump @SpeakerPelosi @SenSchumer But #MeToo \xf0\x9f\x99\x84\xe2\x80\xa6 https://t.co/Fj0pSa5A97'
2019-01-12 02:56:53,"b'RT @girlgoesgreen: Believe Womxn. \nSpeak for women. \nStand up for womxn. \nAll women, all colors, all races, all ages. \nWhite girls, we have\xe2\x80\xa6'"
2019-01-12 02:56:50,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 02:56:48,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 02:56:39,b'RT @RepStevenSmith: #MeToo Moment https://t.co/qK3ku0lTIt'
2019-01-12 02:56:38,"b'Neha Dhupia reacts to Rani Mukerji\xe2\x80\x99s Me Too stance says, \xe2\x80\x98Women should be strong enough to say back off\xe2\x80\x99 -\xe2\x80\xa6 https://t.co/9TULql9GxI'"
2019-01-12 02:56:30,"b'RT @tariqnasheed: So how long do you all keep pretending that this #meToo movement is NOT racial?\n\nR. Kelly may be under fire, but Chris Br\xe2\x80\xa6'"
2019-01-12 02:56:08,"b'So far, 2019 is proving the #MeToo fight is just beginning https://t.co/HfaoiqItX0'"
2019-01-12 02:56:01,"b'RT @tariqnasheed: So how long do you all keep pretending that this #meToo movement is NOT racial?\n\nR. Kelly may be under fire, but Chris Br\xe2\x80\xa6'"
2019-01-12 02:55:50,b'The fact that Kevin Spacey has played a villain in almost every movie he\xe2\x80\x99s in should be very telling. #MeToo'
2019-01-12 02:55:42,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 02:55:24,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 02:55:18,"b'RT @tariqnasheed: So how long do you all keep pretending that this #meToo movement is NOT racial?\n\nR. Kelly may be under fire, but Chris Br\xe2\x80\xa6'"
2019-01-12 02:55:14,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 02:55:03,b'RT @RepStevenSmith: #MeToo Moment https://t.co/qK3ku0lTIt'
2019-01-12 02:54:57,b'Why are all thes #MeToo bitches either ugly or failed #Hollywood actresses?'
2019-01-12 02:54:29,"b""Maybe they haven't heard....let's clue them in. #metoo #feminists #millennials #democRATS #women #WomensMarch2019z\xe2\x80\xa6 https://t.co/S6hhcuNejr"""
2019-01-12 02:54:27,b'RT @QueenMab87: We\xe2\x80\x99re not using #MeToo and harassment as a political tool against bernie. The culture of misogyny and harassment in his cam\xe2\x80\xa6'
2019-01-12 02:54:22,b'@BanButtons @dontgoawaymad2 @LaurasBlue @mashedm1 @EricEatsBananas @SarahMundy15 @HenseThomas @sportsgeek22\xe2\x80\xa6 https://t.co/7L88CrytTR'
2019-01-12 02:53:52,"b""RT @TalbertSwan: Here's part 2 of 16 women giving their account of being sexually abused by the most powerful sexual predator in the world,\xe2\x80\xa6"""
2019-01-12 02:53:47,b'@rkelly is the party who is guilty of a crime. #focusonwhatmatters #RKelly #RKellyIsDyingParty #metoo #LadyGaga\xe2\x80\xa6 https://t.co/uvYQcwA5SQ'
2019-01-12 02:53:43,b'RT @DrGPradhan: INPUT\n\n#MeToo Movement is over. It was PINDI game.  Now a new movement will come soon\n\nThe new Movement will be directed to\xe2\x80\xa6'
2019-01-12 02:53:43,b'I love #metoo https://t.co/5Ar4XUhKf7'
2019-01-12 02:53:33,"b'RT @realDailyWire: Heather Mac Donald (@HMDatMI), author of the new book, ""The Diversity Delusion,"" joins @BenShapiro to discuss the #metoo\xe2\x80\xa6'"
2019-01-12 02:53:23,b'RT @DrGPradhan: INPUT\n\n#MeToo Movement is over. It was PINDI game.  Now a new movement will come soon\n\nThe new Movement will be directed to\xe2\x80\xa6'
2019-01-12 02:53:21,b'Why you have to focus on the present moment and start living in the NOW: https://t.co/oLJhpoBfqq\n#feminism #metoo https://t.co/jGD5IhQeFJ'
2019-01-12 02:53:19,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 02:53:13,b'Do you know what the consequences of domestic violence include? Learn more here: https://t.co/rIsjCyqjvB\n#feminism\xe2\x80\xa6 https://t.co/Hu0TQZbntn'
2019-01-12 02:53:10,"b'Dead teenagers,\nDon\xe2\x80\x99t lie about your age. Don\xe2\x80\x99t be stupid\n\nDear parents,\nPAY ATTENTION TO YOUR TEENS! Track their l\xe2\x80\xa6 https://t.co/Caf0vk8Mhy'"
2019-01-12 02:52:51,"b""@ShekharGupta Look sir seth hukum chand of Press club, it is you media guys who is not saying anything to Kjo. Don'\xe2\x80\xa6 https://t.co/ncxhwOgPCu"""
2019-01-12 02:52:48,"b'unbelievable-facts:Children raised in a rural environment,... #education #giveaway #quote\xe2\x80\xa6 https://t.co/uzHCA3SlK3'"
2019-01-12 02:52:44,"b'RT @pankajcgupta: #MeTooIndia women were invited to conferences, talks, lit fests, awards &amp; got well paid. They kind of made it a professio\xe2\x80\xa6'"
2019-01-12 02:52:36,"b'RT @Rafael_A_Zapata: After the \xe2\x80\x98Surviving R. Kelly\xe2\x80\x99 Documentary, #MeToo Has Finally Returned to Black Girls   via @NYTimes https://t.co/8hx\xe2\x80\xa6'"
2019-01-12 02:52:26,b'RT @AngryBlackLady: You spelled \xe2\x80\x9csince civil rights activist Tarana Burke kicked off the #MeToo movement in 2006\xe2\x80\x9d wrong. \n\nStop erasing Bla\xe2\x80\xa6'
2019-01-12 02:52:24,b'@RollingStone #RKelly knows how to party!\nNever invited any #MeToo uglies.'
2019-01-12 02:52:20,"b'After the \xe2\x80\x98Surviving R. Kelly\xe2\x80\x99 Documentary, #MeToo Has Finally Returned to Black Girls   via @NYTimes https://t.co/N3UG863Ktd'"
2019-01-12 02:52:15,b'RT @natalia13reagan: Nothing makes me sadder than women mocking #metoo &amp; the suffering of other women. It makes me want to hug them cause t\xe2\x80\xa6'
2019-01-12 02:51:56,"b'RT @realDailyWire: Heather Mac Donald (@HMDatMI), author of the new book, ""The Diversity Delusion,"" joins @BenShapiro to discuss the #metoo\xe2\x80\xa6'"
